Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0016020~membrane	156	27.27272727272727	8.36929652528374E-30	P04406, Q13200, O00203, P62753, Q9NXS2, P09601, Q16630, J3QSV6, P61769, P53621, Q9BSJ2, O43292, P62269, O00148, O95071, P53396, Q2PZI1, P50402, Q00839, Q8IXH7, Q8TEQ8, O14656, P10415, P05556, Q13561, Q13155, P39019, Q8TDD1, Q13011, O60884, Q9BZQ6, Q07820, P29122, Q13352, Q4KMQ2, Q9NZJ7, Q9P2E5, O60684, P11940, Q07817, P62258, P61254, Q9NU22, P38159, Q8NC51, Q9UM54, P35998, Q96A65, Q14974, O43633, P12956, P09874, P16615, P35222, P62195, P30876, Q02224, Q7KZF4, P27348, Q15311, P35232, Q9Y673, Q6PKG0, Q12789, P11021, Q5JWF2, O94826, P35613, Q14152, P07195, Q6DN90, P06576, P50395, P09603, P33527, O75400, Q9Y3U8, P53618, P07355, O14745, P31689, Q9H488, Q99519, Q9UL15, P39656, P30153, Q9Y6E2, Q99460, Q96S66, P11586, P27487, O75592, Q9H307, O00303, Q9Y265, P05023, P09651, P05026, P51570, Q96CW5, Q9UHI6, P04439, Q99470, Q7Z2K6, Q96S52, P26599, P20700, P47756, Q00325, P15692, P51665, P61158, P62191, P19338, Q15365, P27105, P06493, P33176, Q8IXB1, O95373, P46379, O15439, Q14739, P52292, O00429, P38919, O43765, P46782, Q99623, Q16891, P60866, Q9NR30, Q9C0B5, P60660, P13010, P57678, P25205, P08708, Q6P2E9, P62937, Q99615, Q8NEW0, O60762, P38435, P12109, Q9UNM6, O14980, P25705, Q7KZI7, Q9Y4L1, O43852, O00231, Q08431, P49069, Q6NXT4, Q10589	506	2200	18224	2.5538483650736614	4.1428017800154514E-27	4.1428017800154514E-27	1.2035102710884561E-26
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	159	27.797202797202797	2.2053514715073603E-20	P48556, Q13200, Q13769, Q5H9R7, Q3ZCQ8, P53778, P62753, Q16630, Q9NTJ3, P0DP23, Q9BSJ2, P62269, O00148, O95071, P53396, Q7L590, Q00839, Q8IXH7, Q96J01, Q86WX3, Q13151, Q9BRP8, P39019, P39880, Q6NZY4, Q86W42, Q07820, O60885, Q13352, O60684, Q6IEG0, Q9UKV3, P52630, P67809, Q15008, Q9H936, P38159, Q9UM54, P35998, Q00403, Q9Y580, Q14974, P26358, Q14160, P12956, Q92793, P09622, Q96FV9, Q15303, P09874, P35222, P62195, P78563, P30876, P35232, Q6PKG0, Q12789, Q96MM7, Q92900, P63279, O94762, P63104, Q8WX92, Q86VM9, Q9BUQ8, Q92994, Q8N5P1, Q9H3P2, Q9NVW2, P63165, Q14653, Q13838, Q9NQG5, O43818, Q9BXP5, Q9H814, O95347, Q9Y466, O75400, O43592, Q9UER7, P61326, Q09161, P42224, Q99460, Q16576, P18615, Q6PJT7, Q9NWV8, Q5VV67, Q9H307, Q9Y265, P09651, O00629, P52294, Q9BQ95, O95619, P62140, P52298, Q8N0Z6, P49756, Q9UHI6, Q96RT1, P14735, P24928, P26599, P20700, O14818, P35637, Q9Y5S9, Q8NI27, P51665, Q96HW7, P60900, P62191, P19338, Q15365, P19784, Q7Z4H7, P25787, P67870, P06493, Q9ULX6, P68400, O00422, O95373, P08107, P83916, P46379, Q8NEM0, P52292, O75934, P98179, P38919, P12004, P05161, P46782, Q86U42, P60866, Q6I9Y2, Q9UKS6, Q9NR30, Q8TAD8, P13010, P57678, O00505, P52948, P25205, P08708, Q6P2E9, Q99615, Q14011, Q9UNM6, O15397, O14980, P0DMV8, P42677, P08621, Q86U32, O00231	506	2784	18224	2.0569374403707235	1.0916489783961433E-17	5.4582448919807165E-18	3.171309726332304E-17
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	151	26.3986013986014	1.9602059865499863E-16	P48556, Q13200, P04406, Q99988, P35052, P0DP23, P61769, P53621, P38606, P55786, P15151, P62269, P53396, P59998, O43707, O14656, P68036, Q9Y6R1, P05556, Q13561, P17987, P39019, Q00765, P48668, Q13011, O60884, Q4KMQ2, Q9H3K2, P11940, P62258, P61254, P67809, Q15008, P63244, P38159, Q8NC51, Q9BS26, Q9UM54, P40227, P34932, Q8IWA5, Q14974, P53007, O43633, Q14160, O00469, P35222, P35609, Q99832, P62195, P12814, Q13443, P19105, P52907, Q7KZF4, P27348, Q58FF8, P11310, P35232, P11021, Q96MM7, P63104, Q5JWF2, O94826, P35613, Q9BUQ8, P07195, P06576, P50395, P09603, P33527, O95347, P31431, P07355, P31689, O14745, Q99519, P30153, Q9BYF1, Q99460, Q92820, P11586, P27487, Q7Z5G4, P13804, P57088, Q9Y6M9, Q9Y265, P05023, P09651, P05026, P51570, O00629, P15924, P62140, P22314, P04439, O14950, P26599, P47756, O14818, Q00325, P51665, Q9P289, P60900, P61158, P00747, P19338, Q15365, Q695T7, Q12959, Q8IV08, P27105, P25787, Q92843, P67870, P06493, P61916, O14964, P00750, Q8NEM0, P48643, P12004, P46782, Q99623, P60866, Q9UKS6, O75348, Q08043, P02768, P60660, P34897, P57678, P27448, P51148, P08708, P49368, P62937, P06731, Q8NEW0, Q99615, P05155, P12109, Q9UNM6, P25705, Q9NQC3, Q9Y4L1, P15144, O00231, Q08431, Q10589, Q6UY11	506	2811	18224	1.9346806658764342	1.099120794378905E-13	3.6637359812630166E-14	3.219646771412954E-13
GOTERM_CC_DIRECT	GO:0005829~cytosol	161	28.146853146853147	8.227123554693488E-14	P48556, P04406, Q13200, Q5H9R7, Q96EY1, P53778, P62753, P09601, Q9NTJ3, P0DP23, P53621, O15027, Q9BSJ2, Q13283, P38606, P55786, P62269, P53396, P59998, P10415, P53582, Q13561, Q13155, P17987, O75822, P39019, O60884, P39880, Q07820, Q13352, O60684, P11940, Q07817, Q9UKV3, Q9UBF2, P52630, P62258, P61254, Q15008, P63244, P31150, Q9UM54, P35998, P40227, Q96A65, P34932, Q14974, O43633, Q96IV0, P12956, P35606, Q15303, P35222, Q99832, P35609, P62195, P12814, P52907, P19105, Q02224, P27348, Q15311, O95757, O95816, Q92900, P63279, P63104, Q5JWF2, Q14152, P07195, Q92502, Q14155, Q9UN86, Q9NVW2, Q14653, P50395, Q9H814, O95347, O43592, Q9UER7, P61326, Q9Y3U8, P53618, P07355, Q09161, P31689, P42224, K7ELV2, Q9UL15, Q9Y5A9, P30153, Q99460, Q92820, Q8IZ52, P11586, Q9H773, O00303, P51570, O00629, P52294, Q96CW5, P62140, P52298, P22314, Q9UHI6, P61927, P14735, O14950, P37173, P47756, O14818, Q9Y5S9, P51665, Q9P289, P60900, P61158, P62191, Q12959, P19784, Q7Z4H7, P25787, Q7Z628, Q92843, P67870, P06493, Q9HCE1, P68400, O14964, O95373, P08107, P46379, P48643, P52292, O00429, P38919, P05161, O43765, P46782, P60866, Q96D53, O75348, Q08043, P60660, P13010, P57678, O00505, P52948, P27448, Q14315, P08708, P49368, Q6P2E9, P62937, Q99615, Q9UNM6, O15397, O14980, P0DMV8, P42677, P15144, O00231, P85299, Q9H2P9	506	3315	18224	1.749184149184149	4.072242543173843E-11	1.0180634113510223E-11	1.1830536550405668E-10
GOTERM_CC_DIRECT	GO:0030529~intracellular ribonucleoprotein complex	22	3.8461538461538463	1.6707781730521737E-10	Q09161, Q13151, P04406, Q13310, P62753, Q16630, Q9UN86, P11940, Q13283, Q12789, P67809, O14980, P10155, O43707, P38919, Q00839, P09651, P19338, Q15365, P46782, P38159, Q86U42	506	136	18224	5.826086956521739	8.270350559946849E-8	1.654070169720967E-8	2.4025895717372237E-7
GOTERM_CC_DIRECT	GO:0005838~proteasome regulatory particle	8	1.3986013986013985	3.608892311201731E-9	P48556, Q13200, Q9UNM6, Q15008, P51665, Q99460, P62191, P62195	506	11	18224	26.193316564858065	1.7864000941836267E-6	2.977335706866313E-7	5.189610419176205E-6
GOTERM_CC_DIRECT	GO:0022624~proteasome accessory complex	9	1.5734265734265735	6.42059042254769E-9	P35998, P48556, Q13200, Q9UNM6, Q15008, Q99460, O00231, P62191, P62195	506	17	18224	19.06719367588933	3.1781872041891646E-6	4.54027361818099E-7	9.232850251006397E-6
GOTERM_CC_DIRECT	GO:0000502~proteasome complex	14	2.4475524475524475	7.661627338516737E-9	P35998, P48556, Q13200, P25787, Q99460, P62195, Q9UNM6, O14818, Q15008, P51665, P60900, O00231, P62191, O76024	506	60	18224	8.403689064558629	3.792498352583884E-6	4.7406308067987624E-7	1.1017469259133605E-5
GOTERM_CC_DIRECT	GO:0043209~myelin sheath	21	3.6713286713286712	7.997265347084094E-9	Q05639, P02768, P17987, P31948, P07195, P09622, P49368, P50395, P06576, P35232, P38606, Q00325, O75746, P48643, P25705, P11021, P31150, P05023, P05026, P10415, Q16891	506	152	18224	4.97586852506761	3.9586385011114444E-6	4.398494962698507E-7	1.150011876838164E-5
GOTERM_CC_DIRECT	GO:0016607~nuclear speck	24	4.195804195804196	9.417627818139676E-9	Q6I9Y2, P49756, Q3ZCQ8, Q86W42, Q9ULX6, Q96FV9, P63165, Q13838, Q8WTT2, O00422, Q96IZ7, Q9UKV3, Q6PJT7, Q9Y5S9, Q9H307, Q8NI27, O75400, P08621, Q86U32, P61326, P38919, O75940, Q96J01, Q86U42	506	201	18224	4.300395256916995	4.661714911535775E-6	4.6617246907132426E-7	1.3542609011985007E-5
